System Properties:																																												
Operating System:	 Microsoft Windows NT 6.0.6001 Service Pack 1																																											
System User Name:	 Tobii																																											
Machine Name:	 MOUNTDOOM																																											
																																												
Data properties:																																												
																																												
Recording name:	 Rec 25																																											
Recording date:	 7/9/2009																																											
Recording time:	 5:54:17 PM																																											
Recording resolution:	 1280 x 800																																											
																																												
Export date:	 7/13/2009																																											
Export time:	 12:49:19 PM																																											
																																												
Participant:	 P1																																											
Filter settings:																																												
																																												
Eye: Average																																												
Validity: Normal																																												
Fixation filter: Tobii fixation filter																																												
Fixation radius: 35																																												
																																												
Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp	AudioSampleNumber		
0																					MovieStart	128	0	0	colorbars_Final.avi																	
19324	17:54:36.324	00:00:19.323	1159	696.6169	370.634400	0.646959	0.399318	710.088500	2.861196	0	690.6611	378.544600	0.488167	0.397700	713.696600	3.237962	0	45	694.000000	375						colorbars_Final.avi	0	1280	800	0	0	684	388	616	0	Content		694.000000	375	19323667	2506768552	1151599
19340	17:54:36.340	00:00:19.340	1160	686.1315	374.748000	0.647046	0.399498	709.823200	2.816691	0	699.481	383.998200	0.488249	0.397924	713.735500	3.206077	0	45	693.000000	379						colorbars_Final.avi	0	1280	800	0	0	684	388	616	0	Content		693.000000	379	19340289	2506785174	1152397
19357	17:54:36.357	00:00:19.356	1161	685.6385	380.532000	0.647094	0.399621	709.781900	2.831633	0	692.2986	378.959100	0.488287	0.398017	713.756200	3.172180	0	45	689.000000	380						colorbars_Final.avi	0	1280	800	0	0	684	388	616	0	Content		689.000000	380	19356914	2506801799	1153195
19374	17:54:36.374	00:00:19.373	1162	684.5988	378.923900	0.647121	0.399698	709.748800	2.805332	0	693.2803	369.923200	0.488316	0.398048	713.712800	3.144154	0	45	689.000000	374						colorbars_Final.avi	0	1280	800	0	0	684	388	616	0	Content		689.000000	374	19373661	2506818546	1153999
19390	17:54:36.390	00:00:19.390	1163	676.335	393.011000	0.647136	0.399843	709.656100	2.859493	0	699.5941	395.499200	0.488362	0.398133	713.480300	3.179455	0	45	688.000000	394						colorbars_Final.avi	0	1280	800	0	0	684	388	616	0	Content		688.000000	394	19390287	2506835172	1154797
19407	17:54:36.407	00:00:19.406	1164	653.024	383.631700	0.647442	0.399989	709.906300	2.916446	0	661.9799	364.383200	0.488545	0.398159	713.550000	3.153145	0	46	658.000000	374						colorbars_Final.avi	0	1280	800	0	0	665	356	400	0	Content		658.000000	374	19406911	2506851796	1155595
19424	17:54:36.424	00:00:19.423	1165	659.7562	357.284800	0.647415	0.399969	709.982500	2.845428	0	669.2273	355.942900	0.488583	0.398047	713.430400	3.200679	0	46	664.000000	357						colorbars_Final.avi	0	1280	800	0	0	665	356	400	0	Content		664.000000	357	19423659	2506868544	1156399
19440	17:54:36.440	00:00:19.440	1166	657.9156	347.239000	0.647429	0.399996	709.965800	2.755118	0	665.9729	340.572500	0.488594	0.398025	713.618600	3.101102	0	46	662.000000	344						colorbars_Final.avi	0	1280	800	0	0	665	356	400	0	Content		662.000000	344	19440280	2506885165	1157196
19457	17:54:36.457	00:00:19.456	1167	664.1787	348.377500	0.647459	0.400178	709.864800	2.771123	0	666.0797	351.153900	0.488621	0.398100	713.723800	3.105983	0	46	665.000000	350						colorbars_Final.avi	0	1280	800	0	0	665	356	400	0	Content		665.000000	350	19456903	2506901788	1157994
19474	17:54:36.474	00:00:19.473	1168	660.6888	359.224200	0.647479	0.400182	709.892200	2.784548	0	669.908	362.777200	0.488664	0.398115	713.910900	3.112143	0	46	665.000000	361						colorbars_Final.avi	0	1280	800	0	0	665	356	400	0	Content		665.000000	361	19473526	2506918411	1158792
19490	17:54:36.490	00:00:19.490	1169	665.1237	349.356400	0.647492	0.400125	709.684100	2.765405	0	671.1368	354.272900	0.488662	0.398033	713.941000	3.108709	0	46	668.000000	352						colorbars_Final.avi	0	1280	800	0	0	665	356	400	0	Content		668.000000	352	19490273	2506935158	1159596
19507	17:54:36.507	00:00:19.506	1170	658.6761	341.774000	0.647489	0.400174	709.688200	2.727215	0	679.3062	359.782300	0.488666	0.398098	713.996100	3.093122	0	46	669.000000	351						colorbars_Final.avi	0	1280	800	0	0	665	356	400	0	Content		669.000000	351	19506896	2506951781	1160394
19524	17:54:36.524	00:00:19.523	1171	666.3403	323.110100	0.647442	0.400129	709.892100	2.709529	0	675.3275	361.333200	0.488615	0.398059	713.824600	3.073883	0	46	671.000000	342						colorbars_Final.avi	0	1280	800	0	0	665	356	400	0	Content		671.000000	342	19523520	2506968405	1161192
19540	17:54:36.540	00:00:19.540	1172	655.9479	347.421600	0.647339	0.399992	709.770900	2.701329	0	658.9166	360.361000	0.488541	0.398027	713.829800	3.073978	0	46	657.000000	354						colorbars_Final.avi	0	1280	800	0	0	665	356	400	0	Content		657.000000	354	19540142	2506985027	1161990
19557	17:54:36.557	00:00:19.556	1173	649.1242	336.339100	0.647231	0.399955	709.717700	2.689075	0	662.8974	363.516000	0.488468	0.398008	713.750700	3.054790	0	46	656.000000	350						colorbars_Final.avi	0	1280	800	0	0	665	356	400	0	Content		656.000000	350	19556889	2507001774	1162794
19574	17:54:36.574	00:00:19.573	1174	644.3802	342.203800	0.647157	0.399929	709.696000	2.712203	0	663.0323	355.773200	0.488372	0.398024	713.921100	3.022158	0	46	654.000000	349						colorbars_Final.avi	0	1280	800	0	0	665	356	400	0	Content		654.000000	349	19573511	2507018396	1163591
19590	17:54:36.590	00:00:19.590	1175	660.3802	360.853600	0.647073	0.399782	709.769700	2.770653	0	677.2387	352.730200	0.488295	0.397908	713.961900	3.040320	0	46	669.000000	357						colorbars_Final.avi	0	1280	800	0	0	665	356	400	0	Content		669.000000	357	19590135	2507035020	1164389
19607	17:54:36.607	00:00:19.606	1176	666.1621	355.750000	0.646988	0.399817	709.940100	2.733574	0	675.8051	390.161700	0.488233	0.397992	713.939500	3.099102	0	46	671.000000	373						colorbars_Final.avi	0	1280	800	0	0	665	356	400	0	Content		671.000000	373	19606758	2507051643	1165187
19624	17:54:36.624	00:00:19.623	1177	660.4664	354.976800	0.646893	0.399826	710.083300	2.666686	0	670.6251	371.019600	0.488153	0.398044	713.933200	3.016835	0	46	666.000000	363						colorbars_Final.avi	0	1280	800	0	0	665	356	400	0	Content		666.000000	363	19623508	2507068393	1165991
19640	17:54:36.640	00:00:19.640	1178	644.2322	337.599700	0.646747	0.399668	709.918100	2.657780	0	671.0573	373.266200	0.488010	0.397950	713.693100	3.019127	0	46	658.000000	355						colorbars_Final.avi	0	1280	800	0	0	665	356	400	0	Content		658.000000	355	19640131	2507085016	1166789
19657	17:54:36.657	00:00:19.656	1179	647.0865	346.057200	0.646661	0.399601	709.792300	2.645150	0	669.8184	365.293800	0.487922	0.397933	713.694900	2.989674	0	46	658.000000	356						colorbars_Final.avi	0	1280	800	0	0	665	356	400	0	Content		658.000000	356	19656755	2507101640	1167587
19673	17:54:36.673	00:00:19.673	1180	651.7163	363.817400	0.646590	0.399737	709.777800	2.702195	0	669.205	362.325600	0.487827	0.398060	713.866600	2.991452	0	46	660.000000	363						colorbars_Final.avi	0	1280	800	0	0	665	356	400	0	Content		660.000000	363	19673378	2507118263	1168385
19690	17:54:36.690	00:00:19.690	1181	663.7121	381.506800	0.646518	0.399792	709.915500	2.751065	0	665.9594	366.573300	0.487780	0.398109	713.864300	3.002378	0	46	665.000000	374						colorbars_Final.avi	0	1280	800	0	0	665	356	400	0	Content		665.000000	374	19690128	2507135013	1169189
19707	17:54:36.707	00:00:19.706	1182	664.3948	344.650400	0.646474	0.399695	709.952100	2.660168	0	681.105	373.729600	0.487746	0.398059	713.941900	3.027775	0	46	673.000000	359						colorbars_Final.avi	0	1280	800	0	0	665	356	400	0	Content		673.000000	359	19706750	2507151635	1169987
19723	17:54:36.723	00:00:19.723	1183	657.9908	344.805000	0.646454	0.399683	709.998000	2.662585	0	669.2571	372.962700	0.487741	0.398040	713.869400	3.068875	0	46	664.000000	359						colorbars_Final.avi	0	1280	800	0	0	665	356	400	0	Content		664.000000	359	19723375	2507168260	1170785
19740	17:54:36.740	00:00:19.739	1184	663.7177	328.628100	0.646463	0.399871	709.983000	2.631526	0	668.8458	370.397800	0.487756	0.398169	713.895900	3.055412	0	46	666.000000	350						colorbars_Final.avi	0	1280	800	0	0	665	356	400	0	Content		666.000000	350	19739998	2507184883	1171583
19757	17:54:36.757	00:00:19.756	1185	654.7528	334.615100	0.646466	0.399845	710.003500	2.648265	0	666.8973	341.926500	0.487770	0.398124	713.938200	2.941624	0	46	661.000000	338						colorbars_Final.avi	0	1280	800	0	0	665	356	400	0	Content		661.000000	338	19756746	2507201631	1172386
19773	17:54:36.773	00:00:19.773	1186	660.9631	353.668400	0.646470	0.399755	709.971400	2.679353	0	669.6063	349.432500	0.487769	0.398029	713.938700	2.981019	0	46	665.000000	352						colorbars_Final.avi	0	1280	800	0	0	665	356	400	0	Content		665.000000	352	19773369	2507218254	1173184
19790	17:54:36.790	00:00:19.789	1187	663.037	370.636400	0.646484	0.399843	709.936800	2.709883	0	668.8956	359.274300	0.487791	0.398065	713.926500	2.973673	0	46	666.000000	365						colorbars_Final.avi	0	1280	800	0	0	665	356	400	0	Content		666.000000	365	19789994	2507234879	1173982
19807	17:54:36.807	00:00:19.806	1188	696.1549	346.087200	0.646265	0.399980	709.963900	2.651693	0	697.4418	377.079400	0.487520	0.398252	713.914600	3.019799	0	47	697.000000	362						colorbars_Final.avi	0	1280	800	0	0	717	367	300	0	Content		697.000000	362	19806617	2507251502	1174780
19823	17:54:36.823	00:00:19.823	1189	712.4232	353.812200	0.646050	0.399905	710.127700	2.702781	0	718.072	368.692800	0.487352	0.398225	714.195600	2.998878	0	47	715.000000	361						colorbars_Final.avi	0	1280	800	0	0	717	367	300	0	Content		715.000000	361	19823365	2507268250	1175584
19840	17:54:36.840	00:00:19.839	1190	699.0317	367.561500	0.646017	0.399871	710.045200	2.709525	0	715.47	383.761000	0.487330	0.398147	714.173600	3.032076	0	47	707.000000	376						colorbars_Final.avi	0	1280	800	0	0	717	367	300	0	Content		707.000000	376	19839989	2507284874	1176382
19857	17:54:36.857	00:00:19.856	1191	714.4555	372.012900	0.645989	0.400076	710.070600	2.757092	0	717.4323	368.651400	0.487300	0.398367	714.151900	3.043611	0	47	716.000000	370						colorbars_Final.avi	0	1280	800	0	0	717	367	300	0	Content		716.000000	370	19856613	2507301498	1177180
19873	17:54:36.873	00:00:19.873	1192	726.7659	373.392600	0.645927	0.400010	710.260600	2.727038	0	725.0941	372.284800	0.487252	0.398418	714.122100	3.044846	0	47	726.000000	373						colorbars_Final.avi	0	1280	800	0	0	717	367	300	0	Content		726.000000	373	19873237	2507318122	1177978
19890	17:54:36.890	00:00:19.889	1193	717.1877	366.819100	0.645816	0.399889	710.257600	2.772759	0	720.9921	367.980300	0.487197	0.398226	714.139500	3.093517	0	47	719.000000	367						colorbars_Final.avi	0	1280	800	0	0	717	367	300	0	Content		719.000000	367	19889984	2507334869	1178782
19907	17:54:36.907	00:00:19.906	1194	710.4465	372.184500	0.645724	0.399875	710.075100	2.766026	0	727.8066	367.904500	0.487119	0.398219	714.323000	3.084319	0	47	719.000000	370						colorbars_Final.avi	0	1280	800	0	0	717	367	300	0	Content		719.000000	370	19906611	2507351496	1179580
19923	17:54:36.923	00:00:19.923	1195	712.4471	377.413700	0.645664	0.400050	710.009600	2.803116	0	720.2328	368.985000	0.487030	0.398400	714.186500	3.044779	0	47	716.000000	373						colorbars_Final.avi	0	1280	800	0	0	717	367	300	0	Content		716.000000	373	19923231	2507368116	1180378
19940	17:54:36.940	00:00:19.939	1196	710.0959	375.266100	0.645588	0.400045	709.949900	2.810186	0	725.5096	355.004500	0.486915	0.398454	714.302400	3.045957	0	47	718.000000	365						colorbars_Final.avi	0	1280	800	0	0	717	367	300	0	Content		718.000000	365	19939980	2507384865	1181182
19957	17:54:36.957	00:00:19.956	1197	723.0869	339.818800	0.645517	0.399857	710.190600	2.722173	0	708.3124	382.227100	0.486837	0.398330	714.246900	3.105953	0	47	716.000000	361						colorbars_Final.avi	0	1280	800	0	0	717	367	300	0	Content		716.000000	361	19956605	2507401490	1181980
19973	17:54:36.973	00:00:19.973	1198	725.94	362.333600	0.645440	0.399913	710.286100	2.732630	0	716.3788	360.308400	0.486768	0.398403	714.220400	3.051283	0	47	721.000000	361						colorbars_Final.avi	0	1280	800	0	0	717	367	300	0	Content		721.000000	361	19973230	2507418115	1182778
19990	17:54:36.990	00:00:19.989	1199	718.4265	371.863600	0.645370	0.400090	710.380800	2.757402	0	718.2311	371.034900	0.486712	0.398570	714.158100	3.101121	0	47	718.000000	371						colorbars_Final.avi	0	1280	800	0	0	717	367	300	0	Content		718.000000	371	19989852	2507434737	1183575
19999																					MovieEnd	256	0	0	colorbars_Final.avi																	
20007	17:54:37.007	00:00:20.006	1200	711.9242	364.027500	0.645225	0.399910	710.085900	2.755470	0	721.0479	370.436700	0.486569	0.398484	714.172500	3.089585	0	47	716.000000	367						No media	0	1280	800	0	0	717	367	300	0	Content		716.000000	367	20006603	2507451488	1184379
20023	17:54:37.023	00:00:20.023	1201	718.0182	369.375000	0.645136	0.399815	709.949800	2.778715	0	721.9493	374.387900	0.486461	0.398404	714.096900	3.115029	0	47	720.000000	372						No media	0	1280	800	0	0	717	367	300	0	Content		720.000000	372	20023228	2507468113	1185177
20040	17:54:37.040	00:00:20.039	1202	724.5728	352.403000	0.645062	0.399915	710.014000	2.741705	0	712.7797	347.618900	0.486354	0.398589	714.283600	3.042397	0	47	719.000000	350						No media	0	1280	800	0	0	717	367	300	0	Content		719.000000	350	20039854	2507484739	1185975
20056	17:54:37.056	00:00:20.056	1203	715.6933	349.957900	0.645022	0.400019	709.901200	2.763244	0	715.1453	352.016400	0.486308	0.398588	714.183300	3.071207	0	47	715.000000	351						No media	0	1280	800	0	0	717	367	300	0	Content		715.000000	351	20056475	2507501360	1186773
20073	17:54:37.073	00:00:20.073	1204	724.5818	352.009600	0.644972	0.399837	710.181000	2.772018	0	713.0488	347.518300	0.486266	0.398491	714.141700	3.062356	0	47	719.000000	350						No media	0	1280	800	0	0	717	367	300	0	Content		719.000000	350	20073227	2507518112	1187577
20090	17:54:37.090	00:00:20.089	1205	717.3972	364.744700	0.644952	0.399865	710.228400	2.774628	0	716.9598	374.281100	0.486257	0.398511	714.147500	3.127065	0	47	717.000000	370						No media	0	1280	800	0	0	717	367	300	0	Content		717.000000	370	20089866	2507534751	1188376
20106	17:54:37.106	00:00:20.106	1206	701.3754	365.422600	0.645075	0.400122	709.968500	2.766115	0	705.9387	347.703100	0.486334	0.398733	714.154800	3.048870	0	48	704.000000	357						No media	0	1280	800	0	0	650	367	300	0	Content		704.000000	357	20106472	2507551357	1189173
20123	17:54:37.123	00:00:20.123	1207	640.5021	403.890400	0.645430	0.400029	710.091800	2.819374	0	653.9575	392.334600	0.486704	0.398637	713.772300	3.120777	0	48	647.000000	398						No media	0	1280	800	0	0	650	367	300	0	Content		647.000000	398	20123098	2507567983	1189971
20140	17:54:37.140	00:00:20.139	1208	650.6119	370.941500	0.645378	0.400020	710.406000	2.721352	0	662.9623	379.876000	0.486666	0.398568	713.762200	3.088437	0	48	657.000000	375						No media	0	1280	800	0	0	650	367	300	0	Content		657.000000	375	20139847	2507584732	1190775
20156	17:54:37.156	00:00:20.156	1209	646.1382	368.245400	0.645377	0.400063	710.357400	2.732363	0	665.3879	382.107600	0.486691	0.398629	713.888600	3.077939	0	48	656.000000	375						No media	0	1280	800	0	0	650	367	300	0	Content		656.000000	375	20156473	2507601358	1191573
20173	17:54:37.173	00:00:20.173	1210	650.0457	374.116100	0.645360	0.400223	710.339000	2.745108	0	653.0639	374.214500	0.486673	0.398738	713.872900	3.054036	0	48	652.000000	374						No media	0	1280	800	0	0	650	367	300	0	Content		652.000000	374	20173095	2507617980	1192371
20190	17:54:37.190	00:00:20.189	1211	651.5127	371.112700	0.645313	0.400252	710.166400	2.753765	0	660.658	395.897800	0.486653	0.398771	713.898500	3.126899	0	48	656.000000	384						No media	0	1280	800	0	0	650	367	300	0	Content		656.000000	384	20189718	2507634603	1193169
20206	17:54:37.206	00:00:20.206	1212	643.1473	347.088500	0.645282	0.400198	710.143100	2.677633	0	657.9031	368.643800	0.486614	0.398699	713.678000	3.043400	0	48	651.000000	358						No media	0	1280	800	0	0	650	367	300	0	Content		651.000000	358	20206466	2507651351	1193973
20223	17:54:37.223	00:00:20.223	1213	642.9551	348.043000	0.645262	0.400255	710.097000	2.662687	0	651.1633	375.923000	0.486597	0.398751	713.678200	3.039926	0	48	647.000000	362						No media	0	1280	800	0	0	650	367	300	0	Content		647.000000	362	20223089	2507667974	1194771
20240	17:54:37.240	00:00:20.239	1214	652.1832	362.708300	0.645261	0.400246	710.087700	2.671510	0	647.4722	372.064100	0.486592	0.398733	713.692700	3.030518	0	48	650.000000	367						No media	0	1280	800	0	0	650	367	300	0	Content		650.000000	367	20239713	2507684598	1195568
20256	17:54:37.256	00:00:20.256	1215	644.3324	379.378400	0.645237	0.400226	710.073900	2.757608	0	647.5373	385.807900	0.486573	0.398716	713.627900	3.068088	0	48	646.000000	383						No media	0	1280	800	0	0	650	367	300	0	Content		646.000000	383	20256345	2507701230	1196367
20273	17:54:37.273	00:00:20.273	1216	649.7913	353.822900	0.645232	0.400226	710.029800	2.649429	0	650.1355	371.447100	0.486554	0.398725	713.777000	3.037029	0	48	650.000000	363						No media	0	1280	800	0	0	650	367	300	0	Content		650.000000	363	20273086	2507717971	1197170
20290	17:54:37.290	00:00:20.289	1217	642.8394	356.352100	0.645214	0.400216	709.957200	2.698310	0	648.4293	380.123700	0.486526	0.398722	713.759400	3.032361	0	48	646.000000	368						No media	0	1280	800	0	0	650	367	300	0	Content		646.000000	368	20289709	2507734594	1197968
20306	17:54:37.306	00:00:20.306	1218	655.9476	355.242400	0.645192	0.400184	709.937400	2.677319	0	651.2723	368.736500	0.486511	0.398653	713.673000	3.045852	0	48	654.000000	362						No media	0	1280	800	0	0	650	367	300	0	Content		654.000000	362	20306333	2507751218	1198766
20323	17:54:37.323	00:00:20.322	1219	642.8781	364.074000	0.645162	0.400143	709.876000	2.690157	0	645.9512	350.218100	0.486472	0.398606	713.776400	2.975578	0	48	644.000000	357						No media	0	1280	800	0	0	650	367	300	0	Content		644.000000	357	20322956	2507767841	1199564
20340	17:54:37.340	00:00:20.339	1220	657.2022	369.877600	0.645133	0.400120	709.831100	2.672231	0	636.7985	373.632200	0.486441	0.398611	713.704300	3.009711	0	48	647.000000	372						No media	0	1280	800	0	0	650	367	300	0	Content		647.000000	372	20339705	2507784590	1200368
20356	17:54:37.356	00:00:20.356	1221	642.6086	369.174300	0.645101	0.400080	709.828400	2.677658	0	641.0608	346.875900	0.486372	0.398567	714.010200	2.940408	0	48	642.000000	358						No media	0	1280	800	0	0	650	367	300	0	Content		642.000000	358	20356327	2507801212	1201166
20373	17:54:37.373	00:00:20.372	1222	655.1805	357.489600	0.645074	0.400054	709.880400	2.673986	0	659.8404	361.172200	0.486347	0.398561	713.975300	2.979789	0	48	658.000000	359						No media	0	1280	800	0	0	650	367	300	0	Content		658.000000	359	20372950	2507817835	1201964
20390	17:54:37.390	00:00:20.389	1223	655.3962	347.028500	0.645031	0.399892	710.064500	2.629886	0	640.2168	368.434000	0.486318	0.398495	713.914600	3.004156	0	48	648.000000	358						No media	0	1280	800	0	0	650	367	300	0	Content		648.000000	358	20389572	2507834457	1202762
20406	17:54:37.406	00:00:20.406	1224	648.7937	364.795900	0.645017	0.399819	710.115400	2.673551	0	647.2601	370.146800	0.486302	0.398378	713.944600	2.992574	0	49	648.000000	367						No media	0	1280	800	0	0	599	386	266	0	Content		648.000000	367	20406320	2507851205	1203565
20423	17:54:37.423	00:00:20.422	1225	578.8942	379.904200	0.645377	0.400020	710.187700	2.680963	0	595.299	439.124400	0.486669	0.398691	713.764500	3.142326	0	49	587.000000	410						No media	0	1280	800	0	0	599	386	266	0	Content		587.000000	410	20422945	2507867830	1204363
20440	17:54:37.440	00:00:20.439	1226	597.664	374.478000	0.645382	0.400164	710.188900	2.699129	0	600.3284	406.020100	0.486700	0.398748	713.772500	3.118175	0	49	599.000000	390						No media	0	1280	800	0	0	599	386	266	0	Content		599.000000	390	20439566	2507884451	1205161
20456	17:54:37.456	00:00:20.456	1227	605.18	380.732700	0.645369	0.399994	710.232800	2.716834	0	592.4955	388.515600	0.486654	0.398665	713.594300	3.054591	0	49	599.000000	385						No media	0	1280	800	0	0	599	386	266	0	Content		599.000000	385	20456188	2507901073	1205959
20473	17:54:37.473	00:00:20.472	1228	607.7747	423.680400	0.645342	0.399946	709.802300	2.815029	0	587.8281	386.097900	0.486643	0.398640	713.521200	3.032576	0	49	598.000000	405						No media	0	1280	800	0	0	599	386	266	0	Content		598.000000	405	20472933	2507917818	1206763
20490	17:54:37.490	00:00:20.489	1229	612.8959	412.111600	0.645347	0.399991	709.786100	2.820016	0	600.2205	414.362600	0.486629	0.398722	713.474500	3.129341	0	49	607.000000	413						No media	0	1280	800	0	0	599	386	266	0	Content		607.000000	413	20489560	2507934445	1207561
20506	17:54:37.506	00:00:20.506	1230	612.9501	384.010800	0.645391	0.400133	709.888300	2.775124	0	595.469	415.113500	0.486667	0.398782	713.653000	3.152450	0	49	604.000000	400						No media	0	1280	800	0	0	599	386	266	0	Content		604.000000	400	20506182	2507951067	1208359
